STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR41,"Bursa, Eskişehir, Bilecik",2023,,443.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2021,,155.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2022,,139.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2023,,142.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR51,Ankara,2021,,692.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR51,Ankara,2022,,695.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR51,Ankara,2023,,702.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR52,"Konya, Karaman",2021,,1311.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR52,"Konya, Karaman",2022,,1377.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR52,"Konya, Karaman",2023,,1407.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR61,"Antalya, Isparta, Burdur",2021,,317.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR61,"Antalya, Isparta, Burdur",2022,,307.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR61,"Antalya, Isparta, Burdur",2023,,293.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR62,"Adana, Mersin",2021,,325.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR62,"Adana, Mersin",2022,,322.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR62,"Adana, Mersin",2023,,326.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR63,"Hatay, Kahramanmaraş, Osmaniye",2021,,354.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR63,"Hatay, Kahramanmaraş, Osmaniye",2022,,351.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR63,"Hatay, Kahramanmaraş, Osmaniye",2023,,362.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021,,847.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2022,,866.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2023,,897.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR72,"Kayseri, Sivas, Yozgat",2021,,1025.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR72,"Kayseri, Sivas, Yozgat",2022,,1049.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR72,"Kayseri, Sivas, Yozgat",2023,,1109.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR81,"Zonguldak, Karabük, Bartın",2021,,38.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR81,"Zonguldak, Karabük, Bartın",2022,,40.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR81,"Zonguldak, Karabük, Bartın",2023,,39.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR82,"Kastamonu, Çankırı, Sinop",2021,,234.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR82,"Kastamonu, Çankırı, Sinop",2022,,237.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR82,"Kastamonu, Çankırı, Sinop",2023,,234.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR83,"Samsun, Tokat, Çorum, Amasya",2021,,745.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR83,"Samsun, Tokat, Çorum, Amasya",2022,,749.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR83,"Samsun, Tokat, Çorum, Amasya",2023,,762.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2021,,64.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2022,,72.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2023,,71.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRA1,"Erzurum, Erzincan, Bayburt",2021,,245.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRA1,"Erzurum, Erzincan, Bayburt",2022,,252.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRA1,"Erzurum, Erzincan, Bayburt",2023,,258.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRA2,"Ağrı, Kars, Iğdır, Ardahan",2021,,274.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRA2,"Ağrı, Kars, Iğdır, Ardahan",2022,,319.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRA2,"Ağrı, Kars, Iğdır, Ardahan",2023,,349.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2021,,213.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2022,,205.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2023,,208.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRB2,"Van, Muş, Bitlis, Hakkari",2021,,300.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRB2,"Van, Muş, Bitlis, Hakkari",2022,,316.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRB2,"Van, Muş, Bitlis, Hakkari",2023,,348.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC1,"Gaziantep, Adıyaman, Kilis",2021,,245.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC1,"Gaziantep, Adıyaman, Kilis",2022,,234.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC1,"Gaziantep, Adıyaman, Kilis",2023,,236.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC2,"Şanlıurfa, Diyarbakır",2021,,816.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC2,"Şanlıurfa, Diyarbakır",2022,,764.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC2,"Şanlıurfa, Diyarbakır",2023,,843.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC3,"Mardin, Batman, Şırnak, Siirt",2021,,381.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC3,"Mardin, Batman, Şırnak, Siirt",2022,,373.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),MA,Main area (1000 ha),TRC3,"Mardin, Batman, Şırnak, Siirt",2023,,385.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL01,Veri,2021,,189.10,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL01,Veri,2022,,189.70,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL01,Veri,2023,,191.10,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL02,Qender,2021,,144.70,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL02,Qender,2022,,142.60,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL02,Qender,2023,,144.30,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL03,Jug,2021,,357.60,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL03,Jug,2022,,358.60,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL03,Jug,2023,,365.90,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT11,Burgenland,2021,,465.37,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT11,Burgenland,2022,,431.97,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT11,Burgenland,2023,,497.10,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT12,Niederösterreich,2021,,2474.50,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT12,Niederösterreich,2022,,2362.74,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT12,Niederösterreich,2023,,2371.99,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT13,Wien,2021,,9.99,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT13,Wien,2022,,9.74,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,C0000,Cereals for the production of grain (including seed),PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT13,Wien,2023,,11.67,,,,,
